   0.50036832E+00  -0.33355138E-05   0.00000000E+00
   0.50037239E+00  -0.33724385E-05   0.00000000E+00
   0.50037651E+00  -0.34097709E-05   0.00000000E+00
   0.50038067E+00  -0.34475157E-05   0.00000000E+00
   0.50038487E+00  -0.34856773E-05   0.00000000E+00
   0.50038912E+00  -0.35242604E-05   0.00000000E+00
   0.50039342E+00  -0.35632695E-05   0.00000000E+00
   0.50039777E+00  -0.36027094E-05   0.00000000E+00
   0.50040216E+00  -0.36425847E-05   0.00000000E+00
   0.50040660E+00  -0.36829003E-05   0.00000000E+00
   0.50041109E+00  -0.37236611E-05   0.00000000E+00
